PurchaseOrderID OrderDate               TotalDue              Name                                               PrevOrderFromVendorAmt
3759            2014-07-18 00:00:00.000 731.3752              Speed Corporation                                  1354.3598
3917            2014-07-29 00:00:00.000 923.7911              Speed Corporation                                  731.3752
341             2013-05-09 00:00:00.000 31268.7375            Competition Bike Training Systems                  NULL
450             2013-08-06 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
529             2013-08-12 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
540             2013-08-13 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
616             2013-08-19 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
699             2013-08-26 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
782             2013-09-02 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
865             2013-09-09 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
948             2013-09-20 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1047            2013-10-14 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1111            2013-11-07 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1190            2013-11-18 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1269            2013-11-27 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1348            2013-12-05 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1427            2013-12-13 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1506            2013-12-23 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1585            2014-01-01 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1664            2014-01-08 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1743            2014-01-17 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1822            2014-01-27 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1901            2014-02-06 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
1980            2014-02-13 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
2059            2014-02-21 00:00:00.000 31268.7375            Competition Bike Training Systems                  31268.7375
